0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,19.0,2,71,3,0,2/22,23.67,38.00,3.74
Australia,15.0,0,72,2,0,2/46,36.00,45.00,4.80
Bangladesh,32.4,1,192,2,0,1/39,96.00,98.00,5.88
Bermuda,57.0,4,236,10,0,3/32,23.60,34.20,4.14
Canada,63.0,2,233,3,0,2/25,77.67,126.00,3.70
England,5.0,0,24,0,0,0/24,,,4.80
Ireland,48.0,1,266,5,0,3/32,53.20,57.60,5.54
Netherlands,30.2,3,137,6,1,4/36,22.83,30.33,4.52
New Zealand,11.0,0,82,0,0,0/21,,,7.45
Pakistan,9.4,0,88,1,0,1/64,88.00,58.00,9.10
Scotland,39.2,5,150,5,0,2/20,30.00,47.20,3.81
South Africa,12.2,0,109,1,0,1/25,109.00,74.00,8.84
Sri Lanka,10.0,0,65,1,0,1/51,65.00,60.00,6.50
West Indies,7.0,0,40,1,0,1/16,40.00,42.00,5.71
Zimbabwe,77.2,1,404,8,0,2/43,50.50,58.00,5.22
Overall (15),436.4,19,2169,48,1,4/36,45.19,54.58,4.97
