0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,17.3,0,105,2,0,2/31,52.50,52.50,6.00
Bangladesh,3.0,0,18,0,0,,,,6.00
India,2.0,0,14,0,0,,,,7.00
South Africa,8.0,0,29,0,0,,,,3.63
Overall (4),30.3,0,166,2,0,2/31,83.00,91.50,5.44
