0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,39.0,1,170,6,1,4/41,28.33,39.00,4.36
Arbab Niaz Stadium,20.0,0,110,3,0,3/58,36.67,40.00,5.50
Arun Jaitley Stadium,7.1,1,21,3,0,3/21,7.00,14.33,2.93
Barabati Stadium,10.0,1,57,0,0,0/57,,,5.70
Bellerive Oval,18.0,2,53,2,0,1/23,26.50,54.00,2.94
Brisbane Cricket Ground,49.2,2,296,11,0,3/61,26.91,26.91,6.00
Captain Roop Singh Stadium,10.0,1,52,1,0,1/52,52.00,60.00,5.20
Eden Gardens,16.0,1,76,0,0,0/28,,,4.75
Edgbaston,9.0,1,34,3,0,3/34,11.33,18.00,3.78
Gaddafi Stadium,30.0,4,134,8,0,3/32,16.75,22.50,4.47
Green Park,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Harare Sports Club,24.0,3,127,7,1,5/27,18.14,20.57,5.29
Holkar Cricket Stadium,10.0,1,44,2,0,2/44,22.00,30.00,4.40
Keenan Stadium,8.2,0,67,0,0,0/67,,,8.04
Kennington Oval,10.0,1,58,0,0,0/58,,,5.80
Kinrara Academy Oval,6.0,0,54,1,0,1/32,54.00,36.00,9.00
Lord's,9.0,0,32,2,0,2/32,16.00,27.00,3.56
M Chinnaswamy Stadium,14.0,1,61,3,0,3/23,20.33,28.00,4.36
MA Aziz Stadium,9.0,0,45,1,0,1/45,45.00,54.00,5.00
MA Chidambaram Stadium,9.0,1,42,2,0,2/42,21.00,27.00,4.67
Madhavrao Scindia Cricket Ground,7.0,0,31,1,0,1/31,31.00,42.00,4.43
Mahinda Rajapaksha International Cricket Stadium,14.0,1,64,2,0,2/37,32.00,42.00,4.57
Manuka Oval,4.0,0,29,0,0,0/29,,,7.25
Melbourne Cricket Ground,26.0,0,123,2,0,2/26,61.50,78.00,4.73
Multan Cricket Stadium,7.5,2,26,3,0,3/26,8.67,15.67,3.32
Nahar Singh Stadium,8.0,2,29,1,0,1/29,29.00,48.00,3.63
National Stadium (Karachi),29.5,0,215,3,0,2/67,71.67,59.67,7.21
Nehru Stadium (Guwahati),8.0,2,45,1,0,1/45,45.00,48.00,5.63
Nehru Stadium (Kochi),14.4,0,74,3,0,2/47,24.67,29.33,5.05
Nehru Stadium (Margao),10.0,0,51,4,1,4/51,12.75,15.00,5.10
Nehru Stadium (Pune),9.0,0,49,1,0,1/49,49.00,54.00,5.44
Newlands,8.0,1,60,1,0,1/60,60.00,48.00,7.50
Pallekele International Cricket Stadium,10.0,0,61,5,1,5/61,12.20,12.00,6.10
Punjab Cricket Association IS Bindra Stadium,24.5,0,132,6,1,4/37,22.00,24.83,5.32
Queen's Park Oval,5.0,0,32,1,0,1/32,32.00,30.00,6.40
Queens Sports Club,8.0,1,34,3,0,3/34,11.33,16.00,4.25
R Premadasa Stadium,85.0,1,463,16,0,3/52,28.94,31.88,5.45
Rajiv Gandhi International Stadium,16.0,0,108,2,0,2/57,54.00,48.00,6.75
Rangiri Dambulla International Stadium,59.0,5,243,9,0,3/28,27.00,39.33,4.12
Rawalpindi Cricket Stadium,10.0,1,43,3,0,3/43,14.33,20.00,4.30
Reliance Stadium,19.0,1,92,4,0,3/38,23.00,28.50,4.84
Sabina Park,18.0,3,97,4,0,3/45,24.25,27.00,5.39
Sardar Patel Stadium,5.0,0,34,1,0,1/34,34.00,30.00,6.80
Sawai Mansingh Stadium,28.0,3,146,3,0,2/20,48.67,56.00,5.21
Sector 16 Stadium,10.0,0,46,1,0,1/46,46.00,60.00,4.60
Sheikh Zayed Stadium,19.0,1,81,3,0,3/35,27.00,38.00,4.26
Shere Bangla National Stadium,52.0,1,307,9,1,4/32,34.11,34.67,5.90
Sinhalese Sports Club Ground,8.1,0,32,3,0,3/32,10.67,16.33,3.92
St George's Park,7.0,0,28,0,0,0/28,,,4.00
SuperSport Park,6.0,0,48,0,0,0/48,,,8.00
Sydney Cricket Ground,38.0,2,290,6,0,3/51,48.33,38.00,7.63
The Rose Bowl,6.0,1,11,2,0,2/11,5.50,18.00,1.83
Trent Bridge,10.0,0,53,1,0,1/53,53.00,60.00,5.30
Vidarbha Cricket Association Ground,14.0,0,94,2,0,1/34,47.00,42.00,6.71
VRA Ground,13.4,0,91,0,0,0/34,,,6.66
WACA Ground,18.0,1,93,6,1,4/24,15.50,18.00,5.17
Wankhede Stadium,13.0,1,43,4,0,3/20,10.75,19.50,3.31
Warner Park,9.0,0,50,1,0,1/50,50.00,54.00,5.56
Overall (58),975.5,51,5142,173,7,5/27,29.72,33.84,5.27
