0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,163.3,10,703,12,0,2/8,58.58,81.75,4.30
Second,127.0,6,559,17,0,3/22,32.88,44.82,4.40
Overall,290.3,16,1262,29,0,3/22,43.52,60.10,4.34
