0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
England,1,1,0,0,0,0,7,7,7.00,140.00,0,0
West Indies,1,1,0,0,0,1,0,0,0.00,,1,0
Zimbabwe,3,3,1,0,1,0,56,87,43.50,92.55,6,1
Overall (3),5,5,1,0,1,1,56,94,23.50,91.26,7,1
