0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,36.0,1,156,6,0,3/34,26.00,36.00,4.33
AMI Stadium,2.0,0,10,0,0,0/10,,,5.00
Arbab Niaz Stadium,33.0,1,168,6,0,3/49,28.00,33.00,5.09
Asgiriya Stadium,5.0,0,23,3,0,3/23,7.67,10.00,4.60
Bangabandhu National Stadium,17.0,3,75,4,0,3/27,18.75,25.50,4.41
Barabati Stadium,9.2,2,29,1,0,1/29,29.00,56.00,3.11
Basin Reserve,3.5,0,30,0,0,0/30,,,7.83
Bellerive Oval,6.0,0,36,0,0,0/36,,,6.00
Bourda,7.0,1,23,0,0,0/23,,,3.29
Brabourne Stadium,9.0,0,27,3,0,3/27,9.00,18.00,3.00
Brisbane Cricket Ground,24.0,5,70,2,0,1/16,35.00,72.00,2.92
Carisbrook,10.0,0,29,0,0,0/29,,,2.90
Eden Gardens,15.0,0,91,1,0,1/42,91.00,90.00,6.07
Eden Park,10.0,0,49,2,0,2/49,24.50,30.00,4.90
Edgbaston,12.0,4,21,4,1,4/21,5.25,18.00,1.75
Gaddafi Stadium,50.1,2,205,8,1,4/17,25.63,37.63,4.09
Gandhi Stadium,10.0,0,48,2,0,2/48,24.00,30.00,4.80
Headingley,12.0,1,44,5,1,5/44,8.80,14.40,3.67
Ibn-e-Qasim Bagh Stadium,17.0,1,56,0,0,0/24,,,3.29
Iqbal Stadium,10.0,0,40,3,0,3/40,13.33,20.00,4.00
Jinnah Stadium (Gujwranwala),24.0,2,109,4,0,2/25,27.25,36.00,4.54
Jinnah Stadium (Sialkot),9.0,0,30,0,0,0/30,,,3.33
"KD Singh ""Babu"" Stadium",7.2,0,36,2,0,2/36,18.00,22.00,4.91
Keenan Stadium,10.0,0,52,1,0,1/52,52.00,60.00,5.20
Kennington Oval,11.0,1,42,1,0,1/42,42.00,66.00,3.82
Lal Bahadur Shastri Stadium,9.2,0,44,1,0,1/44,44.00,56.00,4.71
Lord's,9.4,0,53,0,0,0/53,,,5.48
MA Aziz Stadium,9.0,0,27,2,0,2/27,13.50,27.00,3.00
Melbourne Cricket Ground,31.0,1,140,5,1,5/53,28.00,37.20,4.52
National Stadium (Karachi),44.0,3,142,7,0,3/30,20.29,37.71,3.23
Nehru Stadium (Indore),8.0,1,42,2,0,2/42,21.00,24.00,5.25
Nehru Stadium (Pune),6.0,0,13,1,0,1/13,13.00,36.00,2.17
Niaz Stadium,26.2,3,64,5,0,2/13,12.80,31.60,2.43
Old Trafford,11.0,0,51,0,0,0/51,,,4.64
P Sara Oval,7.5,1,24,3,0,3/24,8.00,15.67,3.06
Pindi Club Ground,18.0,2,56,5,1,4/31,11.20,21.60,3.11
Queen's Park Oval,20.0,0,106,0,0,0/42,,,5.30
Seddon Park,6.0,0,26,0,0,0/26,,,4.33
Sharjah Cricket Stadium,184.4,12,742,20,1,4/9,37.10,55.40,4.02
Sinhalese Sports Club Ground,27.0,1,130,5,0,3/32,26.00,32.40,4.81
Sydney Cricket Ground,19.0,2,69,6,0,3/27,11.50,19.00,3.63
Trent Bridge,12.0,0,53,2,0,2/53,26.50,36.00,4.42
Tyronne Fernando Stadium,7.3,1,15,3,0,3/15,5.00,15.00,2.00
Vidarbha Cricket Association Ground,16.0,0,105,6,0,3/30,17.50,16.00,6.56
WACA Ground,18.0,3,53,1,0,1/34,53.00,108.00,2.94
Overall (45),850.0,54,3454,132,6,5/44,26.17,38.64,4.06
