0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,16.0,0,74,2,0,1/36,37.00,48.00,4.63
Second,6.0,0,28,1,0,1/28,28.00,36.00,4.67
Overall,22.0,0,102,3,0,1/28,34.00,44.00,4.64
