0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,16.0,0,68,4,0,2/24,17.00,24.00,4.25
Albion Sports Complex,9.0,1,42,3,0,3/42,14.00,18.00,4.67
AMI Stadium,7.3,0,46,4,1,4/46,11.50,14.75,4.68
Arbab Niaz Stadium,4.0,1,18,0,0,0/18,,,4.50
Ayub National Stadium,8.0,1,34,3,0,3/34,11.33,16.00,4.25
Brisbane Cricket Ground,18.0,4,67,3,0,3/31,22.33,36.00,3.72
Edgbaston,30.0,2,108,7,1,4/44,15.43,25.71,3.60
Gaddafi Stadium,13.0,2,40,5,0,3/33,8.00,17.60,2.73
Headingley,33.3,3,114,5,0,3/26,22.80,40.20,3.40
Jinnah Stadium (Sialkot),19.5,2,70,3,0,1/6,23.33,44.33,3.16
Kennington Oval,31.0,3,142,2,0,1/48,71.00,93.00,4.58
Lord's,11.0,5,22,0,0,0/22,,,2.00
Melbourne Cricket Ground,36.0,4,139,7,1,4/37,19.86,30.86,3.86
National Stadium (Karachi),21.4,2,80,3,0,3/31,26.67,43.33,3.69
Old Trafford,21.2,8,35,1,0,1/13,35.00,128.00,1.64
Sharjah Cricket Stadium,20.0,2,73,2,0,1/36,36.50,60.00,3.65
St Helen's,12.0,1,40,3,0,3/40,13.33,24.00,3.33
Sydney Cricket Ground,37.0,3,141,4,1,4/27,35.25,55.50,3.81
Trent Bridge,30.1,4,139,3,0,2/50,46.33,60.33,4.61
WACA Ground,10.0,1,29,1,0,1/29,29.00,60.00,2.90
Zafar Ali (Sahiwal) Stadium,6.4,0,16,0,0,0/16,,,2.40
Overall (21),395.4,49,1463,63,4,4/27,23.22,38.29,3.64
