0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Edgbaston,1,1,1,0,1,0,67*,67,,104.69,0,0
Kennington Oval,2,2,0,0,1,0,50,91,45.50,91.92,1,0
Kingsmead,2,2,1,0,2,0,80*,130,130.00,68.42,2,0
Lord's,1,1,0,0,0,0,36,36,36.00,76.60,0,0
Newlands,2,2,2,0,1,0,50*,78,,79.59,1,0
Old Trafford,1,1,0,0,1,0,95,95,95.00,97.94,0,0
Riverside Ground,1,0,0,0,0,0,0,0,,,0,0
Sophia Gardens,1,0,0,0,0,0,0,0,,,2,0
St George's Park,1,1,0,0,1,0,93,93,93.00,92.08,0,0
SuperSport Park,2,1,0,0,0,0,2,2,2.00,50.00,1,0
The Rose Bowl,2,1,0,0,0,0,22,22,22.00,59.46,0,0
Wanderers Stadium,2,2,1,0,0,0,32*,50,50.00,67.57,2,0
Overall (12),18,14,5,0,7,0,95,664,73.78,81.87,9,0
