0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,19/01/2019,Pakistan,St George's Park,c Shoaib Malik b Hasan Ali,93,101,92.08,,93,93.00,92.08
2,22/01/2019,Pakistan,Kingsmead,not out,80*,123,65.04,,173,173.00,77.23
3,25/01/2019,Pakistan,SuperSport Park,did not bat,-,-,-,,173,173.00,77.23
4,27/01/2019,Pakistan,Wanderers Stadium,c †Mohammad Rizwan b Usman Shinwari,18,31,58.06,,191,95.50,74.90
5,30/01/2019,Pakistan,Newlands,not out,50*,61,81.97,,241,120.50,76.27
6,03/03/2019,Sri Lanka,Wanderers Stadium,not out,32*,43,74.42,,273,136.50,76.04
7,06/03/2019,Sri Lanka,SuperSport Park,c C A K Rajitha b N L T C Perera,2,4,50.00,,275,91.67,75.76
8,10/03/2019,Sri Lanka,Kingsmead,lbw b P H K D Mendis,50,67,74.63,,325,81.25,75.58
9,16/03/2019,Sri Lanka,Newlands,not out,28*,37,75.68,,353,88.25,75.59
10,30/05/2019,England,Kennington Oval,c M M Ali b J C Archer,50,61,81.97,,403,80.60,76.33
11,02/06/2019,Bangladesh,Kennington Oval,b Mohammad Saifuddin,41,38,107.89,,444,74.00,78.45
12,05/06/2019,India,The Rose Bowl,b Y S Chahal,22,37,59.46,,466,66.57,77.28
13,10/06/2019,West Indies,The Rose Bowl,did not bat,-,-,-,,466,66.57,77.28
14,15/06/2019,Afghanistan,Sophia Gardens,did not bat,-,-,-,,466,66.57,77.28
15,19/06/2019,New Zealand,Edgbaston,not out,67*,64,104.69,,533,76.14,79.91
16,23/06/2019,Pakistan,Lord's,c Mohammad Hafeez b Shadab Khan,36,47,76.60,,569,71.13,79.69
17,28/06/2019,Sri Lanka,Riverside Ground,did not bat,-,-,-,,569,71.13,79.69
18,06/07/2019,Australia,Old Trafford,c G J Maxwell b P J Cummins,95,97,97.94,,664,73.78,81.87
No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,No. of Innings Played = 14,,
