0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,25.0,3,91,9,1,4/30,10.11,16.67,3.64
AMI Stadium,8.0,0,51,1,0,1/51,51.00,48.00,6.38
Basin Reserve,10.0,0,45,1,0,1/45,45.00,60.00,4.50
Bellerive Oval,10.0,0,51,1,0,1/51,51.00,60.00,5.10
Brisbane Cricket Ground,23.2,1,109,1,0,1/39,109.00,140.00,4.67
Carisbrook,10.0,2,39,1,0,1/39,39.00,60.00,3.90
Eden Park,8.0,1,55,0,0,0/55,,,6.88
Melbourne Cricket Ground,9.0,0,41,2,0,2/41,20.50,27.00,4.56
North Tasmania Cricket Association Ground,9.0,0,54,3,0,3/54,18.00,18.00,6.00
Sydney Cricket Ground,23.1,0,109,3,0,1/30,36.33,46.33,4.71
WACA Ground,25.0,5,91,1,0,1/20,91.00,150.00,3.64
Overall (11),160.3,12,736,23,1,4/30,32.00,41.87,4.59
