0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,26/03/1993,West Indies,Queen's Park Oval,did not bat,-,-,-,,0,,
2,27/03/1993,West Indies,Queen's Park Oval,did not bat,-,-,-,,0,,
3,30/03/1993,West Indies,Arnos Vale Ground,not out,1*,1,100.00,,1,,100.00
4,03/04/1993,West Indies,Bourda,did not bat,-,-,-,,1,,100.00
5,05/11/1993,West Indies,Sharjah Cricket Stadium,did not bat,-,-,-,,1,,100.00
6,25/12/1993,Zimbabwe,Rawalpindi Cricket Stadium,did not bat,-,-,-,,1,,100.00
7,22/02/1995,Zimbabwe,Harare Sports Club,c S V Carlisle b G J Whittall,3,3,100.00,,4,4.00,100.00
8,08/04/1995,Bangladesh,Sharjah Cricket Stadium,did not bat,-,-,-,,4,4.00,100.00
9,11/04/1995,Sri Lanka,Sharjah Cricket Stadium,not out,9*,16,56.25,,13,13.00,65.00
No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,,
