0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,08/11/2014,Hong Kong,Tony Ireland Stadium,not out,7*,7,100.00,,7,,100.00
2,09/11/2014,Hong Kong,Tony Ireland Stadium,c Nadeem Ahmed b Haseeb Amjad,9,5,180.00,,16,16.00,133.33
3,04/04/2017,United Arab Emirates,Sheikh Zayed Stadium,c †Ghulam Shabber b Imran Haider,1,4,25.00,,17,8.50,106.25
4,25/11/2017,Scotland,Dubai International Cricket Stadium,c & b A C Evans,28,25,112.00,,45,15.00,109.76
5,06/12/2017,Hong Kong,ICC Global Cricket Academy,c †C Carter b Ehsan Nawaz,16,24,66.67,,61,15.25,93.85
6,08/12/2017,Hong Kong,ICC Global Cricket Academy,b Nadeem Ahmed,2,3,66.67,,63,12.60,92.65
7,04/03/2018,United Arab Emirates,Harare Sports Club,b Imran Haider,4,13,30.77,,67,11.17,82.72
8,06/03/2018,Ireland,Harare Sports Club,run out,13,25,52.00,,80,11.43,75.47
9,08/03/2018,West Indies,Old Hararians Sports Club,c A R Nurse b C R Brathwaite,1,4,25.00,,81,10.13,73.64
No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,,
