0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,10.0,2,26,1,0,1/26,26.00,60.00,2.60
Eden Gardens,10.0,0,68,1,0,1/68,68.00,60.00,6.80
Gymkhana Club Ground,21.5,2,70,5,0,2/11,14.00,26.20,3.21
Hazelaarweg,18.0,1,53,4,0,3/18,13.25,27.00,2.94
ICC Global Cricket Academy,14.0,0,82,2,0,2/61,41.00,42.00,5.86
M Chinnaswamy Stadium,8.0,0,56,0,0,0/56,,,7.00
Mannofield Park,10.0,0,51,0,0,0/51,,,5.10
Mombasa Sports Ground,17.3,3,49,3,0,2/24,16.33,35.00,2.80
Sportpark Thurlede,18.0,5,42,2,0,1/21,21.00,54.00,2.33
Sportpark Westvliet,10.0,0,39,2,0,2/39,19.50,30.00,3.90
VRA Ground,9.0,0,33,0,0,0/33,,,3.67
Overall (11),146.2,13,569,20,0,3/18,28.45,43.90,3.89
