0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Grace Road,1,1,0,0,0,0,1,1,1.00,25.00,0,0
Grange Cricket Club,2,2,0,0,0,0,19,20,10.00,45.45,1,0
New Road,1,1,0,0,0,0,31,31,31.00,57.41,0,0
Riverside Ground,1,1,0,0,0,0,5,5,5.00,71.43,0,0
Overall (4),5,5,0,0,0,0,31,57,11.40,52.29,1,0
