0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,52.0,1,241,8,1,4/37,30.13,39.00,4.63
India,55.0,0,299,4,0,2/38,74.75,82.50,5.44
Kenya,5.0,0,23,0,0,0/23,,,4.60
New Zealand,124.0,3,574,19,0,3/20,30.21,39.16,4.63
Pakistan,43.2,1,238,5,0,2/43,47.60,52.00,5.49
South Africa,127.3,3,590,16,0,2/26,36.88,47.81,4.63
Sri Lanka,46.0,0,256,2,0,1/23,128.00,138.00,5.57
West Indies,142.4,2,622,28,1,5/24,22.21,30.57,4.36
Zimbabwe,19.0,1,95,3,0,3/24,31.67,38.00,5.00
Overall (9),614.3,11,2938,85,2,5/24,34.56,43.38,4.78
