0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Kingsmead,9.0,0,51,1,0,1/51,51.00,54.00,5.67
St George's Park,10.0,0,73,2,0,2/73,36.50,30.00,7.30
Overall (2),19.0,0,124,3,0,2/73,41.33,38.00,6.53
