0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Harare Sports Club,18.0,1,64,5,1,5/25,12.80,21.60,3.56
Sheikh Zayed Stadium,4.0,0,32,0,0,0/32,,,8.00
Overall (2),22.0,1,96,5,1,5/25,19.20,26.40,4.36
