0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,21/08/2016,Australia,R Premadasa Stadium,not out,2*,2,100.00,,2,,100.00
2,24/08/2016,Australia,R Premadasa Stadium,b M A Starc,2,4,50.00,,4,4.00,66.67
3,28/08/2016,Australia,Rangiri Dambulla International Stadium,not out,1*,2,50.00,,5,5.00,62.50
4,31/08/2016,Australia,Rangiri Dambulla International Stadium,not out,1*,2,50.00,,6,6.00,60.00
5,04/09/2016,Australia,Pallekele International Cricket Stadium,not out,0*,2,0.00,,6,6.00,50.00
6,30/06/2017,Zimbabwe,Galle International Stadium,did not bat,-,-,-,,6,6.00,50.00
7,15/09/2018,Bangladesh,Dubai International Cricket Stadium,c sub b Shakib Al Hasan,4,31,12.90,,10,5.00,23.26
8,17/10/2018,England,Pallekele International Cricket Stadium,run out,0,2,0.00,,10,3.33,22.22
9,20/10/2018,England,Pallekele International Cricket Stadium,did not bat,-,-,-,,10,3.33,22.22
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
