0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,01/07/2007,West Indies,Lord's,b F H Edwards,2,7,28.57,,2,2.00,28.57
2,04/07/2007,West Indies,Edgbaston,c D B Powell b R Rampaul,3,11,27.27,,5,2.50,27.78
3,07/07/2007,West Indies,Trent Bridge,c C H Gayle b F H Edwards,5,12,41.67,,10,3.33,33.33
4,21/08/2007,India,The Rose Bowl,did not bat,-,-,-,,10,3.33,33.33
5,24/08/2007,India,County Ground (Bristol),c A B Agarkar b R P Singh,52,39,133.33,,62,15.50,89.86
6,05/09/2007,India,Kennington Oval,not out,36*,15,240.00,,98,24.50,116.67
7,08/09/2007,India,Lord's,did not bat,-,-,-,,98,24.50,116.67
8,15/02/2008,New Zealand,Eden Park,did not bat,-,-,-,,98,24.50,116.67
9,20/02/2008,New Zealand,McLean Park,did not bat,-,-,-,,98,24.50,116.67
10,23/02/2008,New Zealand,AMI Stadium,not out,29*,12,241.67,,127,31.75,132.29
11,18/06/2008,New Zealand,Edgbaston,c †G J Hopkins b T G Southee,23,13,176.92,,150,30.00,137.61
12,20/03/2009,West Indies,Providence Stadium,lbw b K A Pollard,0,2,0.00,,150,25.00,135.14
13,22/03/2009,West Indies,Providence Stadium,run out,29,36,80.56,,179,25.57,121.77
14,27/03/2009,West Indies,Kensington Oval,c D J J Bravo b F H Edwards,36,76,47.37,,215,26.88,96.41
15,29/03/2009,West Indies,Kensington Oval,did not bat,-,-,-,,215,26.88,96.41
16,03/04/2009,West Indies,Darren Sammy National Cricket Stadium,did not bat,-,-,-,,215,26.88,96.41
17,24/05/2009,West Indies,County Ground (Bristol),did not bat,-,-,-,,215,26.88,96.41
18,26/05/2009,West Indies,Edgbaston,c & b K A Pollard,0,1,0.00,,215,23.89,95.98
19,15/09/2009,Australia,Trent Bridge,c M G Johnson b S R Watson,19,13,146.15,,234,23.40,98.73
20,17/09/2009,Australia,Trent Bridge,b J R Hopes,11,20,55.00,,245,22.27,95.33
No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,,
