0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,40.0,4,174,5,0,3/58,34.80,48.00,4.35
Albion Sports Complex,10.0,0,69,1,0,1/69,69.00,60.00,6.90
AMI Stadium,51.0,8,208,12,0,3/39,17.33,27.83,3.74
Antigua Recreation Ground,8.0,0,42,1,0,1/42,42.00,48.00,5.25
Arbab Niaz Stadium,8.0,0,38,2,0,2/38,19.00,24.00,4.75
Basin Reserve,23.1,2,83,4,0,3/38,20.75,34.75,3.58
Brisbane Cricket Ground,30.0,1,136,3,0,2/53,45.33,60.00,4.53
Carisbrook,22.3,7,72,1,0,1/24,72.00,143.00,3.02
County Ground (Bristol),7.0,0,35,0,0,0/35,,,5.00
County Ground (Derby),10.0,2,35,1,0,1/35,35.00,60.00,3.50
Eden Park,54.0,10,179,11,1,4/23,16.27,30.73,3.18
Edgbaston,20.2,3,65,5,0,3/44,13.00,24.40,3.20
Headingley,11.5,0,36,3,0,3/36,12.00,23.67,3.04
Ibn-e-Qasim Bagh Stadium,5.0,0,42,0,0,0/42,,,8.40
Iqbal Stadium,4.0,0,25,0,0,0/25,,,6.25
Jinnah Stadium (Sialkot),13.0,0,66,4,0,2/30,16.50,23.00,4.30
Kennington Oval,18.1,6,80,1,0,1/57,80.00,109.00,4.40
Kensington Oval,10.0,1,63,1,0,1/63,63.00,60.00,6.30
McLean Park,20.0,2,52,4,0,2/25,13.00,30.00,2.60
Melbourne Cricket Ground,71.4,4,320,5,0,1/23,64.00,86.00,4.47
North Marine Road Ground,11.0,3,28,5,1,5/28,5.60,13.20,2.55
Old Trafford,23.0,2,131,1,0,1/47,131.00,138.00,5.70
P Sara Oval,13.4,4,51,3,0,2/14,17.00,27.33,3.73
Queen's Park Oval,6.0,0,50,0,0,,,,8.33
Seddon Park,10.0,2,58,0,0,0/58,,,5.80
Sinhalese Sports Club Ground,9.0,0,35,1,0,1/35,35.00,54.00,3.89
Sydney Cricket Ground,83.1,10,336,9,1,4/16,37.33,55.44,4.04
Trent Bridge,36.0,3,138,3,0,2/48,46.00,72.00,3.83
Tyronne Fernando Stadium,8.0,1,11,1,0,1/11,11.00,48.00,1.38
WACA Ground,21.0,2,59,2,0,2/18,29.50,63.00,2.81
Overall (30),658.3,77,2717,89,3,5/28,30.53,45.11,4.06
