0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,31/10/2009,India,Arun Jaitley Stadium,b R A Jadeja,12,17,70.59,,12,12.00,70.59
2,02/11/2009,India,Punjab Cricket Association IS Bindra Stadium,st M S Dhoni b Harbhajan Singh,6,13,46.15,,18,9.00,60.00
3,18/01/2013,Sri Lanka,Brisbane Cricket Ground,b K M D N Kulasekara,2,2,100.00,,20,6.67,62.50
4,20/01/2013,Sri Lanka,Sydney Cricket Ground,lbw b H M R K B Herath,3,11,27.27,,23,5.75,53.49
5,23/01/2013,Sri Lanka,Bellerive Oval,not out,9*,9,100.00,,32,8.00,61.54
6,23/01/2015,England,Bellerive Oval,run out,4,11,36.36,,36,7.20,57.14
7,21/08/2016,Sri Lanka,R Premadasa Stadium,c sub b P A D L R Sandakan,6,7,85.71,,42,7.00,60.00
8,24/08/2016,Sri Lanka,R Premadasa Stadium,st L D Chandimal b S Prasanna,4,16,25.00,,46,6.57,53.49
9,02/06/2017,New Zealand,Edgbaston,c & b A F Milne,18,14,128.57,,64,8.00,64.00
10,05/06/2017,Bangladesh,Kennington Oval,did not bat,-,-,-,,64,8.00,64.00
11,10/06/2017,England,Edgbaston,c L E Plunkett b A U Rashid,17,19,89.47,,81,9.00,68.07
No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,No. of Innings Played = 10,,
