0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,14.0,1,56,2,0,2/35,28.00,42.00,4.00
Sri Lanka,2.0,0,10,0,0,,,,5.00
West Indies,4.0,0,20,1,0,1/20,20.00,24.00,5.00
Overall (3),20.0,1,86,3,0,2/35,28.67,40.00,4.30
