0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,3,3,0,0,0,1,14,21,7.00,28.00,0,0
England,2,2,0,0,1,1,76,76,38.00,78.35,0,0
India,5,5,1,0,1,0,89,202,50.50,76.23,0,0
Ireland,4,3,0,0,0,0,38,42,14.00,50.60,1,0
New Zealand,5,5,1,0,0,0,21,60,15.00,41.10,4,0
Pakistan,3,3,0,0,0,1,12,20,6.67,35.09,1,0
South Africa,5,5,0,0,1,1,63,94,18.80,46.77,0,0
Sri Lanka,6,6,1,0,1,1,52,176,35.20,56.77,2,0
United Arab Emirates,1,1,0,0,1,0,83,83,83.00,131.75,2,0
West Indies,4,4,0,0,0,0,20,41,10.25,50.62,1,0
Zimbabwe,17,17,4,0,3,1,78,493,37.92,65.30,7,0
Overall (11),55,54,7,0,8,6,89,1308,27.83,61.32,18,0
