0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,15.0,1,82,1,0,1/48,82.00,90.00,5.47
Bangladesh,13.1,0,74,1,0,1/23,74.00,79.00,5.62
Canada,39.0,4,162,10,1,4/31,16.20,23.40,4.15
England,2.0,0,19,0,0,0/19,,,9.50
Hong Kong,2.0,0,20,0,0,,,,10.00
India,4.2,0,32,0,0,0/32,,,7.38
Ireland,37.0,0,222,3,0,1/39,74.00,74.00,6.00
Kenya,50.3,1,186,9,0,3/29,20.67,33.67,3.68
Netherlands,48.0,0,232,5,0,2/43,46.40,57.60,4.83
New Zealand,3.0,0,15,0,0,0/15,,,5.00
Pakistan,19.0,0,88,3,0,2/34,29.33,38.00,4.63
Scotland,50.0,3,202,8,0,3/42,25.25,37.50,4.04
Sri Lanka,10.0,0,52,0,0,0/20,,,5.20
United Arab Emirates,16.0,0,76,2,0,1/22,38.00,48.00,4.75
West Indies,1.0,0,11,0,0,,,,11.00
Zimbabwe,41.5,1,257,3,0,2/23,85.67,83.67,6.14
Overall (16),351.5,10,1730,45,1,4/31,38.44,46.91,4.92
