0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,05/01/1971,Australia,Melbourne Cricket Ground,c G S Chappell b A A Mallett,24,47,51.06,,24,24.00,51.06
2,24/08/1972,Australia,Old Trafford,b R A L Massie,60,76,78.95,,84,42.00,68.29
3,26/08/1972,Australia,Lord's,c K R Stackpole b G S Chappell,20,56,35.71,,104,34.67,58.10
4,28/08/1972,Australia,Edgbaston,c †R W Marsh b J R Hammond,34,64,53.13,,138,34.50,56.79
5,18/07/1973,New Zealand,St Helen's,not out,16*,13,123.08,,154,38.50,60.16
6,20/07/1973,New Zealand,Old Trafford,c R J Hadlee b B R Taylor,25,39,64.10,,179,35.80,60.68
7,05/09/1973,West Indies,Headingley,lbw b V A Holder,2,10,20.00,,181,30.17,59.34
8,07/09/1973,West Indies,Kennington Oval,b B D Julien,63,80,78.75,,244,34.86,63.38
9,13/07/1974,India,Headingley,c & b B S Bedi,39,59,66.10,,283,35.38,63.74
10,15/07/1974,India,Kennington Oval,not out,55*,79,69.62,,338,42.25,64.63
11,31/08/1974,Pakistan,Trent Bridge,did not bat,-,-,-,,338,42.25,64.63
12,03/09/1974,Pakistan,Edgbaston,c †Wasim Bari b Asif Masood,2,6,33.33,,340,37.78,64.27
13,01/01/1975,Australia,Melbourne Cricket Ground,c I R Redpath b J R Thomson,31,48,64.58,,371,37.10,64.30
14,08/03/1975,New Zealand,Carisbrook,c G M Turner b B E Congdon,11,19,57.89,,382,34.73,64.09
15,09/03/1975,New Zealand,Basin Reserve,not out,18*,22,81.82,,400,36.36,64.72
16,07/06/1975,India,Lord's,b S Abid Ali,68,107,63.55,,468,39.00,64.55
17,11/06/1975,New Zealand,Trent Bridge,run out,131,147,89.12,,599,46.08,68.69
18,14/06/1975,East Africa,Edgbaston,did not bat,-,-,-,,599,46.08,68.69
19,18/06/1975,Australia,Headingley,lbw b G J Gilmour,8,45,17.78,,607,43.36,66.19
20,25/11/1981,India,Sardar Vallabhai Patel Stadium,b D R Doshi,26,69,37.68,,633,42.20,64.20
21,20/12/1981,India,Gandhi Stadium,c K Azad b S M Patil,5,36,13.89,,638,39.88,62.43
22,27/01/1982,India,Barabati Stadium,b S Madan Lal,69,52,132.69,,707,41.59,65.83
23,13/02/1982,Sri Lanka,Sinhalese Sports Club Ground,b D S De Silva,12,12,100.00,,719,39.94,66.21
24,14/02/1982,Sri Lanka,Sinhalese Sports Club Ground,run out,38,48,79.17,,757,39.84,66.75
No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,No. of Innings Played = 22,,
