0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Barabati Stadium,1,1,0,0,1,0,69,69,69.00,132.69,0,0
Basin Reserve,1,1,1,0,0,0,18*,18,,81.82,0,0
Carisbrook,1,1,0,0,0,0,11,11,11.00,57.89,0,0
Edgbaston,3,2,0,0,0,0,34,36,18.00,51.43,0,0
Gandhi Stadium,1,1,0,0,0,0,5,5,5.00,13.89,0,0
Headingley,3,3,0,0,0,0,39,49,16.33,42.98,1,0
Kennington Oval,2,2,1,0,2,0,63,118,118.00,74.21,0,0
Lord's,2,2,0,0,1,0,68,88,44.00,53.99,1,0
Melbourne Cricket Ground,2,2,0,0,0,0,31,55,27.50,57.89,1,0
Old Trafford,2,2,0,0,1,0,60,85,42.50,73.91,0,0
Sardar Vallabhai Patel Stadium,1,1,0,0,0,0,26,26,26.00,37.68,0,0
Sinhalese Sports Club Ground,2,2,0,0,0,0,38,50,25.00,83.33,0,0
St Helen's,1,1,1,0,0,0,16*,16,,123.08,0,0
Trent Bridge,2,1,0,1,0,0,131,131,131.00,89.12,0,0
Overall (14),24,22,3,1,5,0,131,757,39.84,66.75,3,0
