0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Cambusdoon New Ground,13.0,1,73,2,0,2/24,36.50,39.00,5.62
Castle Avenue,20.1,1,86,1,0,1/38,86.00,121.00,4.26
Grange Cricket Club,17.5,1,118,3,0,2/74,39.33,35.67,6.62
Mannofield Park,23.0,5,97,6,1,4/25,16.17,23.00,4.22
Mombasa Sports Ground,15.0,0,76,2,0,1/34,38.00,45.00,5.07
Ruaraka Sports Club Ground,9.0,2,41,0,0,0/41,,,4.56
Titwood,6.0,0,48,0,0,0/48,,,8.00
Warner Park,3.0,0,24,0,0,0/24,,,8.00
Willowmoore Park,14.4,0,86,0,0,0/42,,,5.86
Overall (9),121.4,10,649,14,1,4/25,46.36,52.14,5.33
