0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,6,6,4,0,3,0,58*,262,131.00,83.97,10,2
Bellerive Oval,2,0,0,0,0,0,0,0,,,3,0
Brisbane Cricket Ground,6,6,1,0,2,0,88*,262,52.40,75.29,4,0
Manuka Oval,2,2,0,0,0,1,31,31,15.50,106.90,1,0
Melbourne Cricket Ground,7,7,2,0,1,0,87*,199,39.80,74.25,12,3
Sydney Cricket Ground,7,6,1,0,2,0,65,215,43.00,65.15,6,1
WACA Ground,5,4,1,0,0,0,45*,84,28.00,79.25,5,2
,,,,,,,,,,,,
