0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,3.0,0,23,0,0,0/23,,,7.67
Bangladesh,15.0,1,77,3,0,2/34,25.67,30.00,5.13
England,9.0,0,42,2,0,2/42,21.00,27.00,4.67
South Africa,23.0,1,112,3,0,2/37,37.33,46.00,4.87
Overall (4),50.0,2,254,8,0,2/34,31.75,37.50,5.08
