0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,19/08/2001,West Indies,Gymkhana Club Ground,did not bat,-,-,-,,0,,
2,07/10/2001,South Africa,Willowmoore Park,did not bat,-,-,-,,0,,
3,14/10/2001,South Africa,Diamond Oval,did not bat,-,-,-,,0,,
4,17/10/2001,India,St George's Park,did not bat,-,-,-,,0,,
5,22/10/2001,South Africa,Newlands,c †M V Boucher b C K Langeveldt,6,16,37.50,,6,6.00,37.50
6,24/10/2001,India,Boland Park,did not bat,-,-,-,,6,6.00,37.50
7,02/09/2002,Australia,Gymkhana Club Ground,st A C Gilchrist b S K Warne,28,65,43.08,,34,17.00,41.98
8,05/09/2002,Australia,Gymkhana Club Ground,run out,42,73,57.53,,76,25.33,49.35
9,17/09/2002,West Indies,Sinhalese Sports Club Ground,c C L Hooper b M V Nagamootoo,35,63,55.56,,111,27.75,51.15
10,20/09/2002,South Africa,R Premadasa Stadium,c S M Pollock b A C Dawson,0,1,0.00,,111,22.20,50.92
11,08/12/2002,Zimbabwe,Harare Sports Club,b B A Murphy,44,62,70.97,,155,25.83,55.36
12,11/12/2002,Zimbabwe,Kwekwe Sports Club,not out,28*,47,59.57,,183,30.50,55.96
13,15/12/2002,Zimbabwe,Queens Sports Club,c C B Wishart b A M Blignaut,8,19,42.11,,191,27.29,55.20
14,12/02/2003,South Africa,Senwes Park,c †M V Boucher b S M Pollock,1,4,25.00,,192,24.00,54.86
15,24/02/2003,Sri Lanka,Gymkhana Club Ground,c †K C Sangakkara b W P U J C Vaas,12,21,57.14,,204,22.67,54.99
16,01/03/2003,Bangladesh,Wanderers Stadium,c Manjural Islam b Khaled Mahmud,32,60,53.33,,236,23.60,54.76
17,04/03/2003,West Indies,Diamond Oval,c B C Lara b V C Drakes,11,30,36.67,,247,22.45,53.58
18,07/03/2003,India,Newlands,did not bat,-,-,-,,247,22.45,53.58
19,15/03/2003,Australia,Kingsmead,c R T Ponting b B Lee,0,1,0.00,,247,20.58,53.46
20,05/04/2003,Zimbabwe,Sharjah Cricket Stadium,b D T Hondo,18,35,51.43,,265,20.38,53.32
21,06/04/2003,Sri Lanka,Sharjah Cricket Stadium,c H P Tillakaratne b R A P Nissanka,13,20,65.00,,278,19.86,53.77
22,08/04/2003,Pakistan,Sharjah Cricket Stadium,b Mohammad Sami,0,1,0.00,,278,18.53,53.67
23,11/09/2004,India,The Rose Bowl,not out,40*,77,51.95,,318,21.20,53.45
24,14/09/2004,Pakistan,Edgbaston,b Shahid Afridi,1,14,7.14,,319,19.94,52.38
25,25/02/2006,Zimbabwe,Queens Sports Club,c †B R M Taylor b H Masakadza,0,4,0.00,,319,18.76,52.04
26,26/02/2006,Zimbabwe,Queens Sports Club,not out,2*,3,66.67,,321,18.88,52.11
27,01/03/2006,Zimbabwe,Harare Sports Club,run out,6,22,27.27,,327,18.17,51.25
28,03/03/2006,Zimbabwe,Harare Sports Club,c G M Strydom b R S Higgins,3,18,16.67,,330,17.37,50.30
29,05/08/2006,Canada,"Cricket, Skating & Curling Club",c J M Davison b H Osinde,6,17,35.29,,336,16.80,49.93
30,06/08/2006,Canada,"Cricket, Skating & Curling Club",c & b J M Davison,23,55,41.82,,359,17.10,49.31
31,15/08/2006,Bangladesh,Gymkhana Club Ground,c Farhad Reza b Mashrafe Mortaza,1,8,12.50,,360,16.36,48.91
No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,No. of Innings Played = 25,,
