0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Bangladesh,3,1,0,0,0,0,8,8,8.00,53.33,4,0
England,1,1,0,0,0,0,29,29,29.00,85.29,1,0
Pakistan,14,10,1,0,0,1,26,109,12.11,43.95,13,1
South Africa,8,8,2,0,1,1,55,109,18.17,83.85,2,1
Sri Lanka,2,2,1,0,0,0,12,13,13.00,50.00,2,0
West Indies,4,3,0,0,0,0,26,46,15.33,100.00,4,1
Zimbabwe,2,2,0,0,0,0,38,48,24.00,78.69,1,0
Overall (7),34,27,4,0,1,2,55,362,15.74,64.64,27,3
