0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,1,0,0,0,0,12,12,12.00,52.17,0,0
Bangladesh,1,1,0,0,1,0,77,77,77.00,62.10,0,0
Bermuda,4,4,0,0,0,0,6,10,2.50,33.33,2,0
England,1,1,0,0,0,0,7,7,7.00,100.00,0,0
Ireland,3,3,0,0,0,0,49,94,31.33,65.28,1,0
Kenya,5,5,0,0,0,0,41,134,26.80,61.47,4,0
Netherlands,3,3,0,0,0,0,34,56,18.67,69.14,0,0
New Zealand,1,1,0,0,0,0,40,40,40.00,55.56,0,0
Scotland,2,2,0,0,0,0,21,25,12.50,60.98,0,0
Zimbabwe,1,1,0,0,0,1,0,0,0.00,,0,0
Overall (10),22,22,0,0,1,1,77,455,20.68,61.07,7,0
