0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Antigua Recreation Ground,2,2,0,0,1,0,77,79,39.50,59.85,1,0
"Cricket, Skating & Curling Club",3,3,0,0,0,0,35,52,17.33,47.27,2,0
Darren Sammy National Cricket Stadium,3,3,0,0,0,0,41,88,29.33,68.22,0,0
Hazelaarweg,1,1,0,0,0,0,34,34,34.00,87.18,0,0
Maple Leaf North - West Ground,2,2,0,0,0,0,6,7,3.50,50.00,0,0
Queen's Park Oval,2,2,0,0,0,1,1,1,0.50,7.69,1,0
Sportpark Thurlede,2,2,0,0,0,0,26,47,23.50,59.49,2,0
Sportpark Westvliet,1,1,0,0,0,0,12,12,12.00,52.17,0,0
SuperSport Park,1,1,0,0,0,0,19,19,19.00,90.48,0,0
VRA Ground,3,3,0,0,0,0,26,46,15.33,54.12,0,0
Willowmoore Park,2,2,0,0,0,0,49,70,35.00,70.00,1,0
Overall (11),22,22,0,0,1,1,77,455,20.68,61.07,7,0
