0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,30.0,3,134,5,0,2/33,26.80,36.00,4.47
Bulawayo Athletic Club,20.0,2,73,5,0,3/26,14.60,24.00,3.65
Civil Service Cricket Club,42.0,2,154,2,0,1/32,77.00,126.00,3.67
Dubai International Cricket Stadium,10.0,1,43,0,0,0/43,,,4.30
Harare Sports Club,29.5,1,107,7,1,4/43,15.29,25.57,3.59
Headingley,20.0,1,86,2,0,2/34,43.00,60.00,4.30
Old Hararians Sports Club,9.0,2,26,1,0,1/26,26.00,54.00,2.89
Old Trafford,10.0,0,44,0,0,0/44,,,4.40
Queens Sports Club,9.0,1,49,3,0,3/49,16.33,18.00,5.44
Rajiv Gandhi International Cricket Stadium,38.0,5,120,7,0,3/14,17.14,32.57,3.16
Sharjah Cricket Stadium,76.0,7,327,19,2,5/50,17.21,24.00,4.30
Sheikh Zayed Stadium,37.1,4,122,7,0,2/22,17.43,31.86,3.28
Sophia Gardens,7.5,0,64,1,0,1/45,64.00,47.00,8.17
The Rose Bowl,20.0,0,65,4,0,3/39,16.25,30.00,3.25
Overall (14),358.5,29,1414,63,3,5/50,22.44,34.17,3.94
