0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,26/08/1976,West Indies,North Marine Road Ground,80*,80,,,0,,,0,,,,26 years 153 days
2.0,28/08/1976,West Indies,Lord's,0,80,80.00,,0,,2,2,,,,26 years 155 days
3.0,30/08/1976,West Indies,Edgbaston,0,80,40.00,,0,,1,3,,,,26 years 157 days
4.0,02/06/1977,Australia,Old Trafford,42,122,40.67,,0,,1,4,,,,27 years 68 days
5.0,04/06/1977,Australia,Edgbaston,25,147,36.75,,0,,,4,,,,27 years 70 days
6.0,06/06/1977,Australia,Kennington Oval,2,149,29.80,,0,,,4,,,,27 years 72 days
