0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,6,6,6.00,100.00,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,21,21,21.00,47.73,4,0
Dubai International Cricket Stadium,3,3,0,1,0,0,104,127,42.33,103.25,0,1
Eden Park,1,1,0,0,0,0,16,16,16.00,88.89,0,0
Harare Sports Club,3,2,1,0,1,0,75*,83,83.00,98.81,2,0
Headingley,1,1,0,0,0,0,6,6,6.00,42.86,1,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,29,29,29.00,85.29,1,0
Melbourne Cricket Ground,1,0,0,0,0,0,0,0,,,3,0
Newlands,1,1,0,0,0,0,10,10,10.00,33.33,1,0
Pallekele International Cricket Stadium,1,1,0,0,1,0,52,52,52.00,136.84,0,0
R Premadasa Stadium,2,1,1,0,0,0,35*,35,,159.09,2,0
Rangiri Dambulla International Stadium,1,1,1,0,0,0,20*,20,,58.82,3,0
Sharjah Cricket Stadium,5,4,1,1,0,0,115,133,44.33,91.72,2,0
Sheikh Zayed Stadium,3,3,0,0,0,1,17,21,7.00,48.84,0,0
Shere Bangla National Stadium,3,3,0,0,1,0,67,84,28.00,97.67,1,0
Sophia Gardens,1,1,1,0,0,0,34*,34,,100.00,1,0
Sydney Cricket Ground,1,1,0,0,0,0,10,10,10.00,83.33,2,0
WACA Ground,1,1,1,0,0,0,14*,14,,73.68,3,0
Wanderers Stadium,1,1,1,0,0,0,4*,4,,400.00,3,0
Overall (19),32,28,7,2,3,1,115,705,33.57,89.58,29,1
