0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,20.0,2,76,7,1,4/30,10.86,17.14,3.80
Australia,256.1,3,1352,23,0,3/35,58.78,66.83,5.28
Bangladesh,88.0,1,390,11,1,4/29,35.45,48.00,4.43
England,183.3,3,898,37,2,4/28,24.27,29.76,4.89
Ireland,7.0,0,45,1,0,1/45,45.00,42.00,6.43
New Zealand,75.0,2,399,6,0,2/47,66.50,75.00,5.32
Pakistan,83.0,5,410,10,0,3/41,41.00,49.80,4.94
South Africa,80.1,3,369,10,0,2/29,36.90,48.10,4.60
Sri Lanka,213.1,8,1044,25,2,4/23,41.76,51.16,4.90
United Arab Emirates,5.0,0,23,2,0,2/23,11.50,15.00,4.60
West Indies,221.1,15,1039,37,2,5/36,28.08,35.86,4.70
Zimbabwe,76.0,7,321,8,0,2/27,40.13,57.00,4.22
Overall (12),1308.1,49,6366,177,8,5/36,35.97,44.34,4.87
