0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,11/02/1973,New Zealand,AMI Stadium,b D R Hadlee,27,48,56.25,,27,27.00,56.25
2,31/08/1974,England,Trent Bridge,not out,24*,30,80.00,,51,51.00,65.38
3,03/09/1974,England,Edgbaston,not out,1*,13,7.69,,52,52.00,57.14
4,07/06/1975,Australia,Headingley,c G S Chappell b K D Walters,8,32,25.00,,60,30.00,48.78
5,11/06/1975,West Indies,Edgbaston,b K D Boyce,55,84,65.48,,115,38.33,55.56
6,14/06/1975,Sri Lanka,Trent Bridge,c P D Heyn b B Warnapura,26,48,54.17,,141,35.25,55.29
7,16/10/1976,New Zealand,Jinnah Stadium (Sialkot),c A D G Roberts b G B Troup,46,68,67.65,,187,37.40,57.89
8,01/10/1978,India,Ayub National Stadium,run out,6,7,85.71,,193,32.17,58.48
9,13/10/1978,India,Jinnah Stadium (Sialkot),did not bat,-,-,-,,193,32.17,58.48
10,03/11/1978,India,Zafar Ali (Sahiwal) Stadium,not out,16*,23,69.57,,209,34.83,59.21
No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,No. of Innings Played = 9,,
