0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,43.4,1,198,5,0,2/29,39.60,52.40,4.53
AMI Stadium,118.5,2,712,15,0,2/35,47.47,47.53,5.99
Arnos Vale Ground,8.3,0,49,1,0,1/49,49.00,51.00,5.76
Arun Jaitley Stadium,7.0,4,10,0,0,0/10,,,1.43
Bangabandhu National Stadium,12.0,1,36,3,0,2/15,12.00,24.00,3.00
Basin Reserve,61.0,5,275,6,0,2/41,45.83,61.00,4.51
Bellerive Oval,27.0,2,107,4,0,2/26,26.75,40.50,3.96
Bourda,5.1,0,17,2,0,2/17,8.50,15.50,3.29
Brisbane Cricket Ground,25.0,1,125,4,0,2/44,31.25,37.50,5.00
Captain Roop Singh Stadium,10.0,1,56,0,0,0/56,,,5.60
Carisbrook,66.2,4,332,11,0,3/32,30.18,36.18,5.01
County Ground (Chelmsford),7.0,1,19,3,0,3/19,6.33,14.00,2.71
County Ground (Derby),7.0,0,46,1,0,1/46,46.00,42.00,6.57
County Ground (Southampton),9.2,1,42,0,0,0/42,,,4.50
Diamond Oval,12.5,2,84,2,0,2/67,42.00,38.50,6.55
Eden Park,161.1,6,781,33,2,4/33,23.67,29.30,4.85
Edgbaston,11.0,0,73,2,0,1/18,36.50,33.00,6.64
Etihad Stadium,10.0,0,39,3,0,3/39,13.00,20.00,3.90
Gaddafi Stadium,24.0,1,149,2,0,1/52,74.50,72.00,6.21
Gandhi Sports Complex Ground,7.0,0,33,1,0,1/33,33.00,42.00,4.71
Grange Cricket Club,8.0,0,26,1,0,1/26,26.00,48.00,3.25
Gymkhana Club Ground,11.0,2,46,0,0,0/6,,,4.18
Harare Sports Club,17.0,2,68,1,0,1/26,68.00,102.00,4.00
Headingley,6.3,2,24,3,0,3/24,8.00,13.00,3.69
Iqbal Stadium,24.0,2,103,2,0,1/31,51.50,72.00,4.29
Jinnah Stadium (Gujwranwala),10.0,0,49,1,0,1/49,49.00,60.00,4.90
Jinnah Stadium (Sialkot),8.0,1,35,1,0,1/35,35.00,48.00,4.38
Kallang Ground,9.0,0,66,1,0,1/48,66.00,54.00,7.33
Keenan Stadium,9.1,1,33,2,0,2/33,16.50,27.50,3.60
Kennington Oval,8.0,0,33,1,0,1/16,33.00,48.00,4.13
Kingsmead,7.0,0,29,1,0,1/29,29.00,42.00,4.14
Lal Bahadur Shastri Stadium,19.0,0,132,1,0,1/73,132.00,114.00,6.95
MA Aziz Stadium,4.0,2,5,0,0,0/5,,,1.25
MA Chidambaram Stadium,9.5,0,67,1,0,1/16,67.00,59.00,6.81
Madhavrao Scindia Cricket Ground,8.0,0,47,0,0,0/47,,,5.88
Mangaung Oval,4.0,0,16,2,0,2/16,8.00,12.00,4.00
McLean Park,84.4,4,384,17,1,5/42,22.59,29.88,4.54
Melbourne Cricket Ground,61.0,7,278,12,1,4/40,23.17,30.50,4.56
National Stadium (Karachi),9.0,0,45,0,0,0/45,,,5.00
Nehru Stadium (Guwahati),5.0,1,14,1,0,1/14,14.00,30.00,2.80
Nehru Stadium (Pune),20.0,1,85,4,0,3/37,21.25,30.00,4.25
Newlands,10.0,0,45,0,0,0/45,,,4.50
Old Trafford,8.0,0,33,1,0,1/33,33.00,48.00,4.13
Owen Delany Park,20.0,1,102,3,0,2/25,34.00,40.00,5.10
Queen's Park Oval,6.0,0,49,0,0,0/21,,,8.17
Queens Sports Club,21.0,1,141,3,0,2/74,47.00,42.00,6.71
Queenstown Events Centre,12.0,0,70,1,0,1/42,70.00,72.00,5.83
R Premadasa Stadium,10.0,0,60,1,0,1/36,60.00,60.00,6.00
Rawalpindi Cricket Stadium,11.0,1,50,0,0,0/12,,,4.55
Reliance Stadium,7.0,1,24,0,0,0/24,,,3.43
Riverside Ground,10.0,2,27,1,0,1/27,27.00,60.00,2.70
Sabina Park,7.0,1,26,1,0,1/26,26.00,42.00,3.71
Sardar Patel Stadium,4.0,0,24,0,0,0/24,,,6.00
Seddon Park,4.0,1,10,0,0,,,,2.50
Senwes Park,8.0,1,34,0,0,0/34,,,4.25
Sharjah Cricket Stadium,81.2,4,307,15,0,3/18,20.47,32.53,3.77
Sinhalese Sports Club Ground,7.0,0,52,0,0,,,,7.43
Sophia Gardens,15.0,1,73,3,0,3/29,24.33,30.00,4.87
St George's Park,1.0,0,21,0,0,,,,21.00
SuperSport Park,8.0,0,62,2,0,2/62,31.00,24.00,7.75
Sydney Cricket Ground,42.0,5,171,5,0,1/18,34.20,50.40,4.07
Trent Bridge,10.0,0,44,2,0,2/44,22.00,30.00,4.40
Vidarbha Cricket Association Ground,7.0,0,32,2,0,2/32,16.00,21.00,4.57
WACA Ground,17.0,1,82,2,0,2/50,41.00,51.00,4.82
Westpac Stadium,51.0,3,249,8,0,2/56,31.13,38.25,4.88
Willowmoore Park,8.0,0,38,1,0,1/38,38.00,48.00,4.75
Overall (66),1361.2,80,6594,201,4,5/42,32.81,40.64,4.84
