0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,3,3,0,0,0,0,17,31,10.33,64.58,2,0
Bangladesh,4,4,0,0,0,1,20,27,6.75,36.49,2,0
England,3,3,0,0,0,0,7,10,3.33,25.64,3,0
India,3,3,0,0,0,1,14,16,5.33,47.06,3,0
Pakistan,1,0,0,0,0,0,0,0,,,0,0
South Africa,3,3,0,0,0,0,45,77,25.67,50.99,2,0
Sri Lanka,6,4,1,0,3,0,96*,221,73.67,82.46,6,0
West Indies,3,3,1,0,2,0,72*,172,86.00,83.09,2,0
Zimbabwe,2,2,0,0,0,1,19,19,9.50,111.76,0,0
Overall (9),28,25,2,0,5,3,96*,573,24.91,68.38,20,0
