0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Antigua Recreation Ground,4.3,0,20,1,0,1/20,20.00,27.00,4.44
"Cricket, Skating & Curling Club",3.0,0,25,0,0,0/12,,,8.33
Gymkhana Club Ground,14.0,0,73,1,0,1/6,73.00,84.00,5.21
Jaffrey Sports Club Ground,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Mombasa Sports Ground,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Queen's Park Oval,45.0,1,259,4,0,2/29,64.75,67.50,5.76
Ruaraka Sports Club Ground,15.0,0,71,1,0,1/42,71.00,90.00,4.73
Senwes Park,35.0,3,169,4,0,2/23,42.25,52.50,4.83
Overall (8),136.3,4,702,13,0,2/23,54.00,63.00,5.14
