0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,8.0,0,52,0,0,0/52,,,6.50
Barabati Stadium,7.0,0,56,1,0,1/56,56.00,42.00,8.00
Civil Service Cricket Club,4.0,0,21,1,0,1/21,21.00,24.00,5.25
County Ground (Bristol),12.0,1,36,2,0,1/10,18.00,36.00,3.00
Dubai International Cricket Stadium,10.0,0,44,0,0,0/44,,,4.40
Eden Gardens,8.0,0,45,0,0,0/45,,,5.63
Eden Park,8.5,0,49,2,0,2/49,24.50,26.50,5.55
Edgbaston,13.0,0,64,1,0,1/38,64.00,78.00,4.92
Grange Cricket Club,10.0,0,29,2,0,2/29,14.50,30.00,2.90
Green Park,10.0,0,47,1,0,1/47,47.00,60.00,4.70
Headingley,20.0,0,85,3,0,2/42,28.33,40.00,4.25
Kennington Oval,76.0,2,337,10,0,3/18,33.70,45.60,4.43
Lord's,75.0,1,294,16,1,4/37,18.38,28.13,3.92
M Chinnaswamy Stadium,21.0,1,127,6,0,3/47,21.17,21.00,6.05
MA Chidambaram Stadium,20.0,3,65,4,0,3/36,16.25,30.00,3.25
Mangaung Oval,5.0,0,24,0,0,0/24,,,4.80
McLean Park,10.0,0,62,0,0,0/62,,,6.20
Melbourne Cricket Ground,10.0,0,42,1,0,1/42,42.00,60.00,4.20
Newlands,9.0,0,49,0,0,0/49,,,5.44
Old Trafford,20.0,3,78,5,1,4/37,15.60,24.00,3.90
Punjab Cricket Association IS Bindra Stadium,10.0,0,59,1,0,1/59,59.00,60.00,5.90
R Premadasa Stadium,19.0,0,109,0,0,0/48,,,5.74
Rajiv Gandhi International Stadium,10.0,1,35,1,0,1/35,35.00,60.00,3.50
Rangiri Dambulla International Stadium,30.0,5,108,7,1,4/34,15.43,25.71,3.60
Riverside Ground,28.0,2,123,9,1,5/28,13.67,18.67,4.39
Seddon Park,12.0,0,81,1,0,1/54,81.00,72.00,6.75
Sheikh Zayed Stadium,15.0,3,52,2,0,2/19,26.00,45.00,3.47
Shere Bangla National Stadium,20.0,0,84,5,0,3/32,16.80,24.00,4.20
Sophia Gardens,13.0,0,53,3,0,3/34,17.67,26.00,4.08
SuperSport Park,13.0,0,74,1,0,1/43,74.00,78.00,5.69
The Rose Bowl,51.0,0,270,12,0,3/26,22.50,25.50,5.29
Trent Bridge,20.0,2,79,1,0,1/48,79.00,120.00,3.95
Vidarbha Cricket Association Stadium,10.0,0,35,2,0,2/35,17.50,30.00,3.50
Wanderers Stadium,4.0,0,23,0,0,,,,5.75
Westpac Stadium,3.0,0,17,0,0,0/17,,,5.67
Zahur Ahmed Chowdhury Stadium,20.0,1,80,4,0,2/38,20.00,30.00,4.00
Overall (36),634.5,25,2888,104,4,5/28,27.77,36.63,4.55
