0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,109.0,2,481,19,2,5/28,25.32,34.42,4.41
Bangladesh,40.0,1,164,9,0,3/32,18.22,26.67,4.10
India,97.0,3,521,15,0,3/33,34.73,38.80,5.37
Ireland,14.0,0,68,4,0,3/47,17.00,21.00,4.86
Netherlands,10.0,0,35,2,0,2/35,17.50,30.00,3.50
New Zealand,92.5,2,466,12,0,2/33,38.83,46.42,5.02
Pakistan,72.0,3,305,13,1,4/37,23.46,33.23,4.24
Scotland,10.0,0,29,2,0,2/29,14.50,30.00,2.90
South Africa,42.0,2,195,4,0,2/50,48.75,63.00,4.64
Sri Lanka,108.0,9,454,16,1,4/34,28.38,40.50,4.20
West Indies,40.0,3,170,8,0,3/36,21.25,30.00,4.25
Overall (11),634.5,25,2888,104,4,5/28,27.77,36.63,4.55
