0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,10.0,0,61,0,0,0/61,,,6.10
New Zealand,37.0,2,140,2,0,1/32,70.00,111.00,3.78
West Indies,11.0,2,29,0,0,0/29,,,2.64
Overall (3),58.0,4,230,2,0,1/32,115.00,174.00,3.97
