0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,67.0,0,296,11,0,3/40,26.91,36.55,4.42
AMI Stadium,49.0,3,186,6,0,2/42,31.00,49.00,3.80
Arnos Vale Ground,9.0,1,26,1,0,1/26,26.00,54.00,2.89
Arun Jaitley Stadium,10.0,1,42,0,0,0/42,,,4.20
Asgiriya Stadium,23.0,1,79,6,0,2/6,13.17,23.00,3.43
Bangabandhu National Stadium,55.0,4,212,6,0,3/31,35.33,55.00,3.85
Basin Reserve,10.0,1,32,2,0,2/32,16.00,30.00,3.20
Bellerive Oval,36.2,1,170,6,0,2/42,28.33,36.33,4.68
Boland Park,22.4,0,71,4,0,3/29,17.75,34.00,3.13
Brabourne Stadium,15.0,1,37,4,1,4/23,9.25,22.50,2.47
Brisbane Cricket Ground,52.0,3,212,12,1,4/27,17.67,26.00,4.08
Buffalo Park,26.0,1,119,2,0,1/22,59.50,78.00,4.58
Captain Roop Singh Stadium,10.0,1,39,1,0,1/39,39.00,60.00,3.90
City Oval,10.0,4,25,3,0,3/25,8.33,20.00,2.50
County Ground (Northampton),10.0,1,25,3,0,3/25,8.33,20.00,2.50
County Ground (Southampton),3.0,0,11,0,0,0/11,,,3.67
Diamond Oval,10.0,0,61,1,0,1/61,61.00,60.00,6.10
Eden Gardens,27.1,0,106,5,0,3/40,21.20,32.60,3.90
Eden Park,22.3,2,80,5,0,2/7,16.00,27.00,3.56
Etihad Stadium,40.0,2,189,5,0,2/38,37.80,48.00,4.73
Gaddafi Stadium,55.5,2,216,8,0,2/2,27.00,41.88,3.87
Galle International Stadium,28.0,1,99,3,0,2/34,33.00,56.00,3.54
Gandhi Stadium,10.0,2,40,2,0,2/40,20.00,30.00,4.00
Gymkhana Club Ground,50.0,10,167,10,2,4/18,16.70,30.00,3.34
Harare Sports Club,60.0,10,176,21,4,5/23,8.38,17.14,2.93
Iqbal Stadium,20.0,3,74,3,0,2/37,24.67,40.00,3.70
Jinnah Stadium (Gujwranwala),9.1,0,45,2,0,2/45,22.50,27.50,4.91
Kennington Oval,9.4,0,51,1,0,1/51,51.00,58.00,5.28
Kensington Oval,24.0,3,114,3,0,3/17,38.00,48.00,4.75
Kingsmead,23.0,1,104,3,0,1/8,34.67,46.00,4.52
Lal Bahadur Shastri Stadium,19.5,1,88,3,0,2/49,29.33,39.67,4.44
Lord's,40.0,0,156,7,1,5/34,22.29,34.29,3.90
Mahinda Rajapaksha International Cricket Stadium,9.0,0,38,2,0,2/38,19.00,27.00,4.22
Mangaung Oval,37.3,3,130,6,0,2/23,21.67,37.50,3.47
Manuka Oval,5.0,0,36,0,0,0/36,,,7.20
McLean Park,27.5,1,114,6,1,5/30,19.00,27.83,4.10
Melbourne Cricket Ground,52.4,1,229,10,0,3/59,22.90,31.60,4.35
Moin-ul-Haq Stadium,10.0,0,43,0,0,0/43,,,4.30
Nairobi Club Ground,10.0,1,35,4,1,4/35,8.75,15.00,3.50
