0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bert Sutcliffe Oval,4.0,0,25,0,0,0/25,,,6.25
Sportspark Het Schootsveld,9.0,1,30,2,0,2/30,15.00,27.00,3.33
VRA Ground,22.0,2,106,2,0,1/21,53.00,66.00,4.82
Overall (3),35.0,3,161,4,0,2/30,40.25,52.50,4.60
