0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Kenya,4.0,0,25,0,0,0/25,,,6.25
Nepal,15.0,2,52,1,0,1/21,52.00,90.00,3.47
South Africa,7.0,0,54,1,0,1/54,54.00,42.00,7.71
Zimbabwe,9.0,1,30,2,0,2/30,15.00,27.00,3.33
Overall (4),35.0,3,161,4,0,2/30,40.25,52.50,4.60
