0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,28.3,0,205,2,0,2/54,102.50,85.50,7.19
Bangladesh,9.0,0,39,2,0,2/39,19.50,27.00,4.33
England,18.0,1,100,2,0,2/55,50.00,54.00,5.56
India,1.0,0,14,0,0,0/14,,,14.00
Netherlands,4.0,0,19,2,0,2/19,9.50,12.00,4.75
New Zealand,5.0,0,24,2,0,2/24,12.00,15.00,4.80
Pakistan,29.4,1,162,7,1,4/44,23.14,25.43,5.46
South Africa,51.4,3,271,8,0,2/38,33.88,38.75,5.25
West Indies,6.0,1,41,0,0,0/41,,,6.83
Zimbabwe,7.0,0,33,2,0,2/33,16.50,21.00,4.71
Overall (10),159.5,6,908,27,1,4/44,33.63,35.52,5.68
