0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,3,3,1,0,1,0,81,103,51.50,89.57,0,0
Bay Oval,3,3,0,0,1,0,50,63,21.00,66.32,2,0
Bellerive Oval,3,3,1,0,1,0,80,88,44.00,72.73,0,0
Boland Park,1,1,0,0,0,0,4,4,4.00,57.14,0,0
Brisbane Cricket Ground,2,2,0,0,0,0,38,52,26.00,68.42,0,0
Buffalo Park,1,1,1,0,1,0,92*,92,,80.00,1,0
Castle Avenue,1,1,0,0,0,0,39,39,39.00,63.93,1,0
County Ground (Bristol),1,1,0,0,1,0,62,62,62.00,80.52,1,0
Diamond Oval,1,1,0,0,1,0,59,59,59.00,72.84,0,0
Dubai International Cricket Stadium,5,5,0,0,0,0,44,122,24.40,67.40,2,0
Eden Gardens,1,1,0,0,0,0,9,9,9.00,69.23,0,0
Edgbaston,1,1,0,0,1,0,52,52,52.00,60.47,0,0
Grange Cricket Club,1,1,0,0,0,0,24,24,24.00,80.00,2,0
Hagley Oval,2,2,0,0,0,0,9,14,7.00,35.00,0,0
Harare Sports Club,3,3,1,1,0,0,111,133,66.50,84.18,2,0
Headingley,1,1,0,0,0,0,5,5,5.00,71.43,1,0
JSCA International Stadium Complex,1,1,0,0,0,0,5,5,5.00,16.13,0,1
Kennington Oval,6,4,0,0,1,0,63,114,28.50,101.79,4,0
Khan Shaheb Osman Ali Stadium,2,2,1,0,0,1,19*,19,19.00,95.00,1,0
Kingsmead,1,1,0,0,0,0,36,36,36.00,78.26,1,0
Lord's,1,1,1,1,0,0,105*,105,,83.33,0,0
Mahinda Rajapaksha International Cricket Stadium,12,10,2,0,0,1,43,114,14.25,73.08,3,1
Mangaung Oval,1,1,0,0,0,0,36,36,36.00,66.67,0,0
Melbourne Cricket Ground,3,2,0,0,2,0,75,148,74.00,82.68,2,0
Old Trafford,2,2,0,0,1,0,54,60,30.00,75.95,0,0
Pallekele International Cricket Stadium,14,13,1,0,0,2,48*,291,24.25,65.69,3,0
Queen's Park Oval,3,3,0,0,0,0,26,33,11.00,47.83,0,0
Queens Sports Club,1,1,1,0,0,0,10*,10,,100.00,2,1
R Premadasa Stadium,15,13,4,0,4,1,80*,460,51.11,80.70,8,1
Rangiri Dambulla International Stadium,8,7,1,1,2,0,102,276,46.00,80.23,4,0
Riverside Ground,1,1,0,0,0,0,14,14,14.00,155.56,1,0
Sabina Park,2,1,0,0,0,0,21,21,21.00,56.76,1,0
Saxton Oval,2,1,1,0,0,0,27*,27,,69.23,1,0
Sharjah Cricket Stadium,5,5,0,0,0,1,46,109,21.80,74.15,2,0
Sheikh Zayed Stadium,5,5,1,0,1,0,64*,97,24.25,65.10,1,0
Shere Bangla National Stadium,11,10,1,0,1,1,64,270,30.00,68.18,2,0
Sinhalese Sports Club Ground,1,1,0,0,0,0,21,21,21.00,60.00,2,1
Sophia Gardens,3,3,0,0,1,2,53,53,17.67,73.61,0,1
St George's Park,1,1,0,0,0,0,22,22,22.00,40.00,0,0
Sydney Cricket Ground,3,2,2,0,1,0,52*,58,,181.25,2,0
The Village,2,2,1,1,0,0,100*,103,103.00,92.79,4,1
Trent Bridge,2,2,0,0,0,1,37,37,18.50,60.66,1,0
University Oval,2,2,0,0,0,1,9,9,4.50,60.00,0,0
WACA Ground,2,2,0,0,1,0,64,101,50.50,77.10,0,0
Wanderers Stadium,2,2,0,0,0,0,20,24,12.00,48.98,1,0
Westpac Stadium,2,1,0,0,0,0,5,5,5.00,33.33,1,0
Overall (46),146,132,21,4,22,11,111,3599,32.42,74.13,59,7
