0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,31.0,1,150,5,0,3/31,30.00,37.20,4.84
India,24.0,0,95,4,0,2/41,23.75,36.00,3.96
New Zealand,48.0,3,195,6,0,2/28,32.50,48.00,4.06
West Indies,10.5,0,51,1,0,1/51,51.00,65.00,4.71
Zimbabwe,8.5,0,47,3,0,3/47,15.67,17.67,5.32
Overall (5),122.4,4,538,19,0,3/31,28.32,38.74,4.39
