0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,10.0,0,55,2,0,2/55,27.50,30.00,5.50
Basin Reserve,5.2,0,40,0,0,,,,7.50
Brisbane Cricket Ground,7.0,0,34,0,0,0/34,,,4.86
Buffalo Park,1.0,0,3,0,0,0/3,,,3.00
"Cricket, Skating & Curling Club",11.2,0,81,0,0,,,,7.15
Eden Gardens,20.0,0,98,3,0,2/31,32.67,40.00,4.90
Eden Park,4.0,0,6,0,0,,,,1.50
Grace Road,4.0,0,22,1,0,1/22,22.00,24.00,5.50
Green Park,7.0,0,32,2,0,2/32,16.00,21.00,4.57
Harare Sports Club,5.0,0,24,1,0,1/24,24.00,30.00,4.80
Headingley,3.0,0,22,0,0,0/22,,,7.33
Kennington Oval,5.0,0,29,1,0,1/29,29.00,30.00,5.80
Kensington Oval,2.4,0,6,0,0,0/6,,,2.25
Lal Bahadur Shastri Stadium,6.0,0,33,1,0,1/33,33.00,36.00,5.50
M Chinnaswamy Stadium,5.0,0,19,0,0,,,,3.80
Mangaung Oval,3.0,0,22,0,0,,,,7.33
McLean Park,8.0,0,41,0,0,,,,5.13
Niaz Stadium,0.3,0,4,0,0,0/4,,,8.00
Old Trafford,5.0,0,30,0,0,,,,6.00
Padang Cricket Ground,3.0,0,14,0,0,,,,4.67
Punjab Cricket Association IS Bindra Stadium,7.0,1,27,2,0,2/16,13.50,21.00,3.86
R Premadasa Stadium,12.1,0,56,0,0,,,,4.60
Sawai Mansingh Stadium,8.0,0,47,2,0,2/47,23.50,24.00,5.88
Sharjah Cricket Stadium,41.0,0,228,5,0,3/3,45.60,49.20,5.56
Sinhalese Sports Club Ground,9.0,0,38,0,0,,,,4.22
St George's Park,4.4,1,22,0,0,,,,4.71
SuperSport Park,8.0,0,38,0,0,,,,4.75
Vidarbha Cricket Association Ground,2.0,0,19,0,0,,,,9.50
Overall (28),207.4,2,1090,20,0,3/3,54.50,62.30,5.25
