0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,30.3,5,129,3,0,2/35,43.00,61.00,4.23
Overall (1),30.3,5,129,3,0,2/35,43.00,61.00,4.23
