0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,44.0,1,242,6,1,5/32,40.33,44.00,5.50
Second,31.0,1,144,5,0,3/25,28.80,37.20,4.65
Overall,75.0,2,386,11,1,5/32,35.09,40.91,5.15
