0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,12/01/2016,India,WACA Ground,,10.0,0/74,,,7.40,,
2.0,15/01/2016,India,Brisbane Cricket Ground,M S Dhoni (c G J Maxwell),10.0,1/64,,120.00,6.90,1,138.00
3.0,17/01/2016,India,Melbourne Cricket Ground,,9.0,0/63,,174.00,6.93,,201.00
4.0,23/01/2016,India,Sydney Cricket Ground,,10.0,0/58,,234.00,6.64,,259.00
5.0,06/02/2016,New Zealand,Westpac Stadium,B B McCullum (b),10.0,2/61,,98.00,6.53,2,106.67
,,,,L Ronchi (c M R Marsh),,,,,,3,
6.0,08/02/2016,New Zealand,Seddon Park,K S Williamson (b),9.0,2/59,,69.60,6.53,4,75.80
,,,,A F Milne (lbw),,,,,,5,
7.0,21/06/2016,West Indies,Kensington Oval,K A Pollard (c M R Marsh),10.0,2/69,,58.29,6.59,6,64.00
,,,,C R Brathwaite (b),,,,,,7,
8.0,31/08/2016,Sri Lanka,Rangiri Dambulla International Stadium,L D Chandimal (c †M S Wade),10.0,1/36,,58.50,6.21,8,60.50
9.0,04/09/2016,Sri Lanka,Pallekele International Cricket Stadium,S S Pathirana (c J P Faulkner),6.2,1/28,,56.22,6.07,9,56.89
10.0,27/09/2016,Ireland,Willowmoore Park,P R Stirling (c A Zampa),8.0,2/42,,50.36,6.00,10,50.36
,,,,J Anderson (lbw),,,,,,11,
11.0,30/09/2016,South Africa,SuperSport Park,J-P Duminy (c T M Head),7.0,3/67,,42.57,6.25,12,44.36
,,,,F du Plessis (b),,,,,,13,
,,,,Q de Kock (c T M Head),,,,,,14,
12.0,08/10/2016,South Africa,St George's Park,,10.0,0/36,,46.86,6.01,,46.93
13.0,12/10/2016,South Africa,Newlands,Q de Kock (c M R Marsh),10.0,2/68,,44.75,6.08,15,45.31
,,,,A L Phehlukwayo (b),,,,,,16,
