0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,7.0,2,11,3,0,3/11,3.67,14.00,1.57
Australia,54.0,0,276,7,0,3/49,39.43,46.29,5.11
Bangladesh,51.0,1,222,10,0,3/24,22.20,30.60,4.35
Canada,7.5,3,18,1,0,1/18,18.00,47.00,2.30
England,77.4,1,425,14,0,3/33,30.36,33.29,5.47
India,171.3,9,901,36,4,6/13,25.03,28.58,5.25
Ireland,10.0,1,27,3,0,3/27,9.00,20.00,2.70
Kenya,9.0,2,23,0,0,0/23,,,2.56
New Zealand,46.5,2,213,6,0,3/35,35.50,46.83,4.55
Pakistan,56.5,2,270,11,1,4/47,24.55,31.00,4.75
Scotland,8.0,2,24,1,0,1/24,24.00,48.00,3.00
South Africa,66.5,4,333,21,1,4/51,15.86,19.10,4.98
United Arab Emirates,6.3,1,22,5,1,5/22,4.40,7.80,3.38
West Indies,62.0,2,350,12,1,4/46,29.17,31.00,5.65
Zimbabwe,57.2,2,209,22,2,6/29,9.50,15.64,3.65
Overall (15),692.2,34,3324,152,10,6/13,21.87,27.33,4.80
