0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,249.1,12,1262,45,1,5/30,28.04,33.22,5.06
Second,253.0,22,1138,36,1,4/28,31.61,42.17,4.50
Overall,502.1,34,2400,81,2,5/30,29.63,37.20,4.78
