0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,6.0,0,47,0,0,0/47,,,7.83
Bay Oval,15.0,0,94,0,0,0/34,,,6.27
Bellerive Oval,8.0,0,57,0,0,0/57,,,7.13
Dubai International Cricket Stadium,32.3,1,145,3,0,2/39,48.33,65.00,4.46
Eden Gardens,10.0,0,70,0,0,0/70,,,7.00
Edgbaston,8.1,0,78,0,0,0/78,,,9.55
JSCA International Stadium Complex,10.0,0,42,0,0,0/42,,,4.20
Kennington Oval,17.1,0,133,1,0,1/72,133.00,103.00,7.75
Mahinda Rajapaksha International Cricket Stadium,10.0,0,36,2,0,2/36,18.00,30.00,3.60
Pallekele International Cricket Stadium,8.0,0,40,0,0,0/40,,,5.00
R Premadasa Stadium,32.0,3,152,8,0,3/32,19.00,24.00,4.75
Rajiv Gandhi International Stadium,9.0,0,43,0,0,0/43,,,4.78
Rangiri Dambulla International Stadium,22.0,1,119,2,0,1/8,59.50,66.00,5.41
Sardar Patel Stadium,7.3,0,53,3,0,3/53,17.67,15.00,7.07
Sharjah Cricket Stadium,40.0,1,205,4,0,2/55,51.25,60.00,5.13
Sheikh Zayed Stadium,8.0,0,48,0,0,0/48,,,6.00
Shere Bangla National Stadium,16.5,1,94,1,0,1/49,94.00,101.00,5.58
Sinhalese Sports Club Ground,10.0,1,33,2,0,2/33,16.50,30.00,3.30
Sophia Gardens,10.0,0,52,0,0,0/52,,,5.20
Sydney Cricket Ground,10.0,0,77,1,0,1/77,77.00,60.00,7.70
The Village,14.4,1,76,3,0,2/32,25.33,29.33,5.18
Trent Bridge,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Westpac Stadium,9.2,0,30,1,0,1/30,30.00,56.00,3.21
Overall (23),324.1,9,1767,32,0,3/32,55.22,60.78,5.45
