0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,97.0,8,415,9,0,2/24,46.11,64.67,4.28
India,10.0,0,54,0,0,0/22,,,5.40
Kenya,10.0,1,32,1,0,1/32,32.00,60.00,3.20
New Zealand,49.0,4,180,4,0,2/26,45.00,73.50,3.67
Pakistan,44.0,2,186,7,0,2/36,26.57,37.71,4.23
South Africa,42.0,0,187,6,0,3/51,31.17,42.00,4.45
Sri Lanka,64.0,2,285,8,0,2/40,35.63,48.00,4.45
West Indies,67.0,6,255,5,0,2/41,51.00,80.40,3.81
Zimbabwe,28.0,2,149,5,0,2/33,29.80,33.60,5.32
Overall (9),411.0,25,1743,45,0,3/51,38.73,54.80,4.24
