0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bay Oval,2.0,0,20,0,0,,,,10.00
Dr YS Rajasekhara Reddy Cricket Stadium,1.0,0,12,0,0,0/12,,,12.00
Edgbaston,2.0,0,14,0,0,0/14,,,7.00
Galle International Stadium,3.0,0,22,1,0,1/9,22.00,18.00,7.33
Kennington Oval,13.0,0,71,1,0,1/30,71.00,78.00,5.46
Mahinda Rajapaksha International Cricket Stadium,4.0,0,23,0,0,0/2,,,5.75
National Stadium (Karachi),2.0,0,8,0,0,,,,4.00
Rangiri Dambulla International Stadium,3.0,0,22,0,0,,,,7.33
Shere Bangla National Stadium,2.0,1,4,0,0,,,,2.00
Sophia Gardens,11.0,0,50,3,0,3/48,16.67,22.00,4.55
The Village,7.0,0,40,1,0,1/40,40.00,42.00,5.71
Trent Bridge,1.0,0,10,0,0,0/10,,,10.00
Overall (12),51.0,1,296,6,0,3/48,49.33,51.00,5.80
