0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
England,22.0,1,133,2,0,1/63,66.50,66.00,6.05
India,43.0,3,178,4,0,2/27,44.50,64.50,4.14
Kenya,7.0,1,18,2,0,2/18,9.00,21.00,2.57
New Zealand,133.5,20,484,20,1,4/38,24.20,40.15,3.62
Pakistan,67.3,8,285,5,0,2/37,57.00,81.00,4.22
South Africa,265.2,25,978,34,3,4/13,28.76,46.82,3.69
Sri Lanka,67.0,6,294,8,0,2/28,36.75,50.25,4.39
West Indies,167.0,18,648,26,1,4/29,24.92,38.54,3.88
Zimbabwe,16.0,1,78,5,0,3/55,15.60,19.20,4.88
Overall (9),788.4,83,3096,106,5,4/13,29.21,44.64,3.93
