0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,27,30,15.00,66.67,0,0
Barabati Stadium,1,1,0,0,0,0,14,14,14.00,116.67,0,0
Brisbane Cricket Ground,1,1,0,0,1,0,57,57,57.00,95.00,0,0
County Ground (Bristol),3,3,0,0,1,1,55,91,30.33,121.33,2,0
Darren Sammy National Cricket Stadium,1,1,0,0,0,0,23,23,23.00,65.71,0,0
Dubai International Cricket Stadium,1,1,0,0,0,0,22,22,22.00,75.86,2,0
Edgbaston,4,4,1,1,0,1,133*,159,53.00,112.77,1,0
Grange Cricket Club,1,1,0,0,1,0,52,52,52.00,92.86,0,0
Hagley Oval,1,1,0,0,1,0,61,61,61.00,82.43,1,0
Headingley,4,4,0,0,1,1,61,73,18.25,82.02,1,0
Kennington Oval,4,3,0,0,2,0,95,154,51.33,106.21,1,0
Kensington Oval,1,1,0,1,0,0,110,110,110.00,102.80,2,0
Lord's,4,4,0,0,0,0,32,65,16.25,80.25,2,0
Maharashtra Cricket Association Stadium,1,1,0,0,0,0,9,9,9.00,50.00,0,0
Mahinda Rajapaksha International Cricket Stadium,1,1,0,0,0,0,27,27,27.00,93.10,0,0
Mangaung Oval,1,1,0,0,1,0,57,57,57.00,121.28,1,0
Melbourne Cricket Ground,1,1,0,0,0,0,4,4,4.00,133.33,0,0
National Cricket Stadium (Grenada),2,1,0,0,1,0,82,82,82.00,112.33,2,0
Newlands,1,1,0,1,0,0,112,112,112.00,87.50,1,0
Old Trafford,4,4,0,0,0,0,20,52,13.00,60.47,2,0
Optus Stadium,1,1,0,0,0,0,35,35,35.00,74.47,0,0
Pallekele International Cricket Stadium,1,1,0,0,0,0,12,12,12.00,52.17,0,0
R Premadasa Stadium,3,3,0,0,0,2,7,7,2.33,38.89,1,0
Riverside Ground,2,2,1,0,0,0,34*,35,35.00,72.92,0,0
Sharjah Cricket Stadium,1,1,0,0,0,0,30,30,30.00,61.22,0,0
Sheikh Zayed Stadium,2,2,0,1,0,0,109,119,59.50,95.97,0,0
Sophia Gardens,5,5,0,0,1,0,56,158,31.60,82.72,4,0
St George's Park,1,1,0,0,1,0,99,99,99.00,79.84,0,0
SuperSport Park,1,1,0,0,1,0,65,65,65.00,89.04,0,0
Sydney Cricket Ground,2,2,0,0,0,0,37,38,19.00,92.68,2,0
The Rose Bowl,4,4,0,0,0,0,24,76,19.00,93.83,1,0
The Village,1,0,0,0,0,0,0,0,,,0,0
Trent Bridge,6,6,1,2,1,0,171,441,88.20,138.24,1,0
Wanderers Stadium,1,1,0,0,1,0,50,50,50.00,89.29,0,0
Overall (34),70,67,3,6,14,5,171,2419,37.80,95.73,27,0
