0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,13/02/1991,England,Basin Reserve,c R A Smith b P A J De Freitas,5,8,62.50,,5,5.00,62.50
2,16/02/1991,England,Eden Park,run out,6,4,150.00,,11,5.50,91.67
3,11/01/1992,England,Eden Park,c G A Hick b D R Pringle,42,59,71.19,,53,17.67,74.65
4,12/02/1992,England,Carisbrook,b C C Lewis,3,5,60.00,,56,14.00,73.68
5,15/02/1992,England,AMI Stadium,c R A Smith b R K Illingworth,6,12,50.00,,62,12.40,70.45
6,22/02/1992,Australia,Eden Park,not out,16*,11,145.45,,78,15.60,78.79
7,29/02/1992,South Africa,Eden Park,did not bat,-,-,-,,78,15.60,78.79
8,03/03/1992,Zimbabwe,McLean Park,not out,1*,2,50.00,,79,15.80,78.22
9,12/03/1992,India,Carisbrook,not out,4*,5,80.00,,83,16.60,78.30
10,15/03/1992,England,Basin Reserve,did not bat,-,-,-,,83,16.60,78.30
11,12/12/1993,Australia,Adelaide Oval,c A R Border b S K Warne,31,67,46.27,,114,19.00,65.90
12,16/12/1993,Australia,Melbourne Cricket Ground,c †I A Healy b S K Warne,5,16,31.25,,119,17.00,62.96
13,18/12/1993,South Africa,Bellerive Oval,not out,30*,52,57.69,,149,21.29,61.83
14,08/01/1994,South Africa,Brisbane Cricket Ground,run out,70,54,129.63,,219,27.38,74.24
15,11/01/1994,Australia,Sydney Cricket Ground,c †I A Healy b G D McGrath,16,24,66.67,,235,26.11,73.67
16,14/01/1994,South Africa,WACA Ground,c †D J Richardson b D J Callaghan,29,29,100.00,,264,26.40,75.86
17,19/01/1994,Australia,Melbourne Cricket Ground,lbw b D W Fleming,39,37,105.41,,303,27.55,78.70
18,03/03/1994,Pakistan,Carisbrook,c Asif Mujtaba b Akram Raza,13,22,59.09,,316,26.33,77.64
19,06/03/1994,Pakistan,Eden Park,b Aamir Sohail,3,15,20.00,,319,24.54,75.59
20,09/03/1994,Pakistan,Basin Reserve,b Wasim Akram,2,6,33.33,,321,22.93,75.00
21,13/03/1994,Pakistan,Eden Park,run out,39,62,62.90,,360,24.00,73.47
22,16/03/1994,Pakistan,AMI Stadium,did not bat,-,-,-,,360,24.00,73.47
23,16/02/1995,India,McLean Park,c M Azharuddin b J Srinath,25,24,104.17,,385,24.06,74.90
24,19/02/1995,Australia,Eden Park,lbw b G D McGrath,22,26,84.62,,407,23.94,75.37
25,23/02/1995,South Africa,AMI Stadium,c G Kirsten b C R Matthews,33,30,110.00,,440,24.44,77.19
26,26/02/1995,Australia,Eden Park,c M A Taylor b T B A May,17,49,34.69,,457,24.05,73.83
27,26/03/1995,Sri Lanka,AMI Stadium,c S Ranatunga b K R Pushpakumara,72,72,100.00,,529,26.45,76.56
28,29/03/1995,Sri Lanka,Seddon Park,c J C Gamage b W P U J C Vaas,42,37,113.51,,571,27.19,78.43
29,01/04/1995,Sri Lanka,Eden Park,c J C Gamage b S T Jayasuriya,15,21,71.43,,586,26.64,78.24
30,15/11/1995,India,Keenan Stadium,did not bat,-,-,-,,586,26.64,78.24
31,18/11/1995,India,Gandhi Sports Complex Ground,b A Kumble,4,12,33.33,,590,25.65,77.53
32,24/11/1995,India,Nehru Stadium (Pune),st N R Mongia b S R Tendulkar,103,87,118.39,,693,28.88,81.72
33,26/11/1995,India,Vidarbha Cricket Association Ground,c S V Manjrekar b A Kumble,14,8,175.00,,707,28.28,82.59
34,15/12/1995,Pakistan,Carisbrook,c †Rashid Latif b Mushtaq Ahmed,18,31,58.06,,725,27.88,81.74
35,17/12/1995,Pakistan,AMI Stadium,c Ramiz Raja b Wasim Akram,54,63,85.71,,779,28.85,82.00
36,20/12/1995,Pakistan,Basin Reserve,run out,7,13,53.85,,786,28.07,81.62
37,23/12/1995,Pakistan,Eden Park,c Wasim Akram b Aamir Sohail,11,14,78.57,,797,27.48,81.58
38,28/01/1996,Zimbabwe,Eden Park,run out,23,25,92.00,,820,27.33,81.84
39,14/02/1996,England,Sardar Patel Stadium,c D G Cork b R K Illingworth,36,30,120.00,,856,27.61,82.95
40,17/02/1996,Netherlands,Reliance Stadium,b P E Cantrell,52,37,140.54,,908,28.38,84.94
41,20/02/1996,South Africa,Iqbal Stadium,b A A Donald,9,20,45.00,,917,27.79,84.21
42,27/02/1996,United Arab Emirates,Iqbal Stadium,c †Imtiaz Abbasi b Sultan Zarawani,6,20,30.00,,923,27.15,83.23
43,06/03/1996,Pakistan,Gaddafi Stadium,c †Rashid Latif b Aamir Sohail,32,34,94.12,,955,27.29,83.55
44,11/03/1996,Australia,MA Chidambaram Stadium,c P R Reiffel b M E Waugh,4,9,44.44,,959,26.64,83.25
45,26/03/1996,West Indies,Sabina Park,c & b R A Harper,21,37,56.76,,980,26.49,82.42
46,29/03/1996,West Indies,Queen's Park Oval,b J C Adams,41,69,59.42,,1021,26.87,81.16
47,30/03/1996,West Indies,Queen's Park Oval,st R D Jacobs b R A Harper,38,51,74.51,,1059,27.15,80.90
48,03/04/1996,West Indies,Bourda,c & b L R Williams,29,36,80.56,,1088,27.20,80.89
49,06/04/1996,West Indies,Arnos Vale Ground,c & b J C Adams,11,10,110.00,,1099,26.80,81.11
50,07/11/1996,Sri Lanka,Sharjah Cricket Stadium,c †R S Kaluwitharana b U D U Chandana,71,91,78.02,,1170,27.86,80.91
51,10/11/1996,Pakistan,Sharjah Cricket Stadium,c Saqlain Mushtaq b Mushtaq Ahmed,26,36,72.22,,1196,27.81,80.70
52,11/11/1996,Sri Lanka,Sharjah Cricket Stadium,run out,11,22,50.00,,1207,27.43,80.25
53,13/11/1996,Pakistan,Sharjah Cricket Stadium,b Waqar Younis,18,15,120.00,,1225,27.22,80.65
54,15/11/1996,Pakistan,Sharjah Cricket Stadium,lbw b Wasim Akram,8,15,53.33,,1233,26.80,80.38
55,04/12/1996,Pakistan,Jinnah Stadium (Gujwranwala),c †Moin Khan b Waqar Younis,36,28,128.57,,1269,27.00,81.24
56,06/12/1996,Pakistan,Jinnah Stadium (Sialkot),b Saqlain Mushtaq,10,14,71.43,,1279,26.65,81.15
57,08/12/1996,Pakistan,National Stadium (Karachi),not out,25*,36,69.44,,1304,27.17,80.89
58,20/02/1997,England,AMI Stadium,c A D Mullally b P C R Tufnell,15,31,48.39,,1319,26.92,80.28
59,23/02/1997,England,Eden Park,run out,79,74,106.76,,1398,27.96,81.42
60,26/02/1997,England,McLean Park,c D G Cork b A R Caddick,11,17,64.71,,1409,27.63,81.26
61,02/03/1997,England,Eden Park,run out,2,6,33.33,,1411,27.13,81.09
62,04/03/1997,England,Basin Reserve,c †R C Russell b C White,1,2,50.00,,1412,26.64,81.06
63,25/03/1997,Sri Lanka,AMI Stadium,c H D P K Dharmasena b S T Jayasuriya,27,59,45.76,,1439,26.65,79.90
64,27/03/1997,Sri Lanka,Basin Reserve,b W P U J C Vaas,56,78,71.79,,1495,27.18,79.56
65,09/05/1997,Pakistan,Punjab Cricket Association IS Bindra Stadium,b Aaqib Javed,17,22,77.27,,1512,27.00,79.54
66,14/05/1997,India,M Chinnaswamy Stadium,lbw b R R Singh,3,6,50.00,,1515,26.58,79.44
67,20/05/1997,Sri Lanka,Lal Bahadur Shastri Stadium,c P A de Silva b S T Jayasuriya,6,19,31.58,,1521,26.22,78.97
68,01/10/1997,Zimbabwe,Queens Sports Club,c E A Brandes b C N Evans,26,18,144.44,,1547,26.22,79.58
69,04/10/1997,Zimbabwe,Harare Sports Club,c J A Rennie b C N Evans,16,50,32.00,,1563,26.05,78.39
70,05/10/1997,Zimbabwe,Harare Sports Club,c G J Whittall b A R Whittall,71,78,91.03,,1634,26.79,78.86
71,06/12/1997,South Africa,Adelaide Oval,c †D J Richardson b A A Donald,55,54,101.85,,1689,27.24,79.44
72,07/12/1997,Australia,Adelaide Oval,c †A C Gilchrist b G D McGrath,0,3,0.00,,1689,26.81,79.33
73,11/12/1997,South Africa,Bellerive Oval,b L Klusener,29,27,107.41,,1718,26.84,79.68
74,17/12/1997,Australia,Melbourne Cricket Ground,b P Wilson,0,4,0.00,,1718,26.43,79.54
