0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,4.0,0,17,0,0,0/17,,,4.25
Barabati Stadium,10.0,0,42,3,0,3/42,14.00,20.00,4.20
Civil Service Cricket Club,20.0,0,85,1,0,1/39,85.00,120.00,4.25
County Ground (Bristol),10.0,0,43,1,0,1/43,43.00,60.00,4.30
Edgbaston,10.0,0,45,2,0,2/45,22.50,30.00,4.50
Headingley,7.0,0,45,2,0,2/45,22.50,21.00,6.43
Holkar Cricket Stadium,9.0,1,38,0,0,0/38,,,4.22
Keenan Stadium,8.4,0,44,2,0,2/44,22.00,26.00,5.08
Kennington Oval,9.0,0,44,0,0,0/44,,,4.89
Lord's,5.2,0,32,0,0,0/32,,,6.00
M Chinnaswamy Stadium,6.0,1,50,0,0,0/50,,,8.33
MA Chidambaram Stadium,10.0,0,53,2,0,2/53,26.50,30.00,5.30
Nahar Singh Stadium,10.0,0,34,3,0,3/34,11.33,20.00,3.40
National Stadium (Karachi),10.0,0,49,1,0,1/49,49.00,60.00,4.90
Nehru Stadium (Kochi),15.0,0,71,1,0,1/41,71.00,90.00,4.73
Nehru Stadium (Margao),10.0,0,45,1,0,1/45,45.00,60.00,4.50
Old Trafford,10.0,0,26,1,0,1/26,26.00,60.00,2.60
Queen's Park Oval,9.0,0,56,2,0,2/56,28.00,27.00,6.22
Rawalpindi Cricket Stadium,6.0,0,35,0,0,,,,5.83
Sabina Park,10.0,0,38,2,0,2/38,19.00,30.00,3.80
Sawai Mansingh Stadium,8.0,1,24,3,0,3/24,8.00,16.00,3.00
Sheikh Zayed Stadium,20.0,1,88,4,0,3/61,22.00,30.00,4.40
Shere Bangla National Stadium,20.0,1,87,3,0,2/55,29.00,40.00,4.35
Titwood,9.0,0,41,0,0,0/41,,,4.56
Warner Park,10.0,1,59,0,0,0/59,,,5.90
Overall (25),256.0,6,1191,34,0,3/24,35.03,45.18,4.65
